Date,income,savings,rent,transportation,entertainment,debt_payments,insurance
5/30/2023,$18695.36,$17913.37,$49870.70,$2750.52,$47482.10,$32302.54,$23050.47
5/5/2023,$40412.47,$12443.38,$48686.44,$38504.42,$749.91,$46319.58,$35471.21
7/3/2023,$20984.77,$38052.71,$10330.41,$46433.46,$42807.32,$48174.89,$4449.01
7/24/2023,$306.93,$15442.87,$37785.51,$8668.34,$4452.60,$31478.36,$9982.52
11/18/2022,$39005.92,$46665.46,$42959.50,$19455.01,$19567.51,$369.25,$49402.70
4/3/2023,$45221.16,$27598.57,$27905.16,$42250.54,$13419.88,$31742.24,$1558.46
11/5/2022,$33829.16,$38792.51,$37722.77,$24118.42,$36702.56,$3423.52,$22744.22
7/19/2023,$29111.81,$45086.33,$31210.13,$41357.80,$48518.48,$22836.75,$36941.79
4/27/2023,$30557.56,$26440.01,$14762.69,$4291.40,$929.19,$42865.91,$25111.26
2/17/2023,$22941.35,$32433.54,$1702.74,$38322.86,$43196.06,$3123.71,$33004.03
11/29/2022,$5826.23,$15531.19,$12013.10,$28157.96,$11190.64,$10011.89,$8978.53
12/3/2022,$2573.88,$3249.16,$31609.02,$14398.25,$44788.81,$4721.54,$29963.35
9/22/2022,$9276.20,$10017.55,$19423.24,$41908.61,$21017.86,$33307.81,$6321.58
7/25/2023,$11006.93,$31370.85,$9953.57,$47624.75,$4573.76,$1288.15,$46587.97
8/25/2022,$6898.23,$43452.19,$45669.25,$46680.69,$36567.73,$48599.10,$35582.44
5/7/2023,$3009.27,$37691.90,$43593.15,$14022.49,$14245.66,$18623.17,$13733.93
2/6/2023,$4806.49,$3265.74,$28329.67,$1234.17,$38.58,$33069.23,$17019.22
10/7/2022,$26022.24,$48824.01,$49669.47,$43706.45,$8003.31,$47486.42,$44241.21
8/31/2022,$30836.14,$12406.46,$30300.42,$17584.41,$28082.96,$6232.11,$37443.91
10/14/2022,$20421.65,$30627.43,$1117.81,$16035.14,$16973.08,$35443.56,$47649.65
4/11/2023,$30045.45,$33225.74,$26900.23,$5187.61,$18933.07,$35077.83,$20605.13
9/5/2022,$4847.45,$43656.85,$36910.69,$28046.39,$32993.51,$42477.43,$36567.19
1/16/2023,$10929.79,$41555.74,$18651.12,$47523.97,$6855.87,$28416.42,$18907.77
1/1/2023,$11477.38,$17953.11,$15270.73,$16637.45,$22587.13,$23526.33,$2901.92
2/9/2023,$8547.23,$26758.47,$25926.54,$12024.30,$8041.19,$21311.58,$49504.75
6/21/2023,$30086.15,$9425.31,$4691.37,$48818.82,$33220.39,$9640.64,$25471.82
10/24/2022,$38457.83,$35202.42,$34591.55,$36587.64,$34313.40,$15245.88,$28096.51
2/28/2023,$8091.20,$32915.06,$18763.33,$6233.10,$49514.11,$21158.23,$14638.73
7/11/2023,$47284.59,$7676.64,$3494.78,$32096.81,$32279.55,$13127.80,$5913.45
10/31/2022,$28705.16,$16109.77,$20046.66,$20043.01,$2342.81,$20636.31,$1465.02
8/21/2022,$6070.85,$47262.37,$26053.60,$10445.70,$10594.81,$39857.42,$22088.54
2/4/2023,$22458.50,$37246.61,$33571.93,$18201.66,$43983.74,$9921.46,$11182.13
1/19/2023,$15797.77,$23743.74,$22189.92,$26391.58,$37081.28,$39205.42,$5912.68
10/27/2022,$6458.75,$31058.16,$44222.37,$10630.36,$23743.39,$26053.18,$44217.64
6/9/2023,$49986.46,$25094.82,$9876.81,$40684.98,$33487.32,$43373.09,$40059.16
4/18/2023,$18306.23,$18154.11,$47200.24,$12966.26,$5830.77,$40533.04,$6079.39
11/8/2022,$10968.21,$42176.04,$15314.53,$16734.96,$11663.09,$7619.84,$31124.51
6/9/2023,$42282.22,$8380.03,$37575.66,$43928.83,$38790.92,$9751.54,$26672.28
8/4/2023,$42392.02,$40710.49,$5352.33,$12646.48,$715.13,$36602.33,$29165.70
7/17/2023,$10517.20,$3488.91,$11014.87,$42018.40,$28111.61,$33438.68,$36914.68
12/20/2022,$48840.79,$48808.32,$43236.54,$5512.72,$4883.03,$30713.42,$9621.00
7/26/2023,$19438.76,$25601.22,$8708.31,$16407.99,$39006.05,$4660.69,$10470.41
12/30/2022,$9723.99,$48814.62,$35030.81,$41135.86,$7642.28,$37576.54,$35620.01
8/14/2023,$15891.60,$17219.59,$3961.87,$44870.94,$13458.68,$45040.84,$47886.47
4/5/2023,$41769.19,$45632.37,$33617.02,$3369.61,$22914.22,$36864.00,$5141.90
7/16/2023,$15443.28,$43739.27,$41802.07,$7350.04,$1356.81,$31965.61,$12282.57
5/3/2023,$4559.92,$10317.58,$19228.40,$10481.99,$6101.82,$43142.53,$13792.23
8/17/2022,$11487.49,$16771.65,$30808.63,$33604.25,$33094.43,$44950.28,$25680.87
3/25/2023,$16239.99,$14445.34,$11579.35,$4427.40,$36078.34,$34916.34,$40031.39
3/3/2023,$42591.32,$39410.19,$45432.61,$30835.41,$32469.21,$30047.51,$49366.90
6/27/2023,$19662.02,$33281.31,$31849.39,$2218.66,$49985.40,$34111.01,$29813.76
12/8/2022,$23912.07,$48343.76,$47691.18,$23659.90,$11072.17,$25509.37,$4404.01
2/21/2023,$36474.76,$8437.57,$25624.99,$16775.36,$276.29,$38404.47,$27225.96
8/13/2023,$26786.90,$44499.73,$23189.04,$41010.80,$26736.13,$23722.07,$47355.25
8/21/2022,$12532.07,$6099.96,$43476.75,$35512.78,$4762.69,$48620.41,$11557.62
10/16/2022,$38564.90,$27504.80,$49884.74,$12371.15,$38299.60,$5175.56,$5348.22
10/6/2022,$32780.90,$22863.22,$26263.55,$11146.31,$17494.21,$21780.88,$18341.22
1/1/2023,$36121.63,$2965.05,$34603.96,$11550.26,$34803.01,$42614.17,$46365.32
9/11/2022,$27394.42,$6936.25,$23413.18,$17580.24,$39047.70,$35840.61,$49210.98
5/20/2023,$5508.21,$39030.65,$34237.71,$47882.34,$3604.49,$39316.59,$3810.34
3/29/2023,$31951.13,$9068.99,$31353.60,$10557.85,$40511.05,$9255.87,$7648.69
9/30/2022,$22435.27,$42614.06,$35135.28,$23890.02,$8646.58,$26908.06,$25698.25
3/29/2023,$14963.03,$45171.29,$3701.53,$14685.41,$36016.97,$16521.17,$20400.19
6/21/2023,$741.48,$25024.21,$9865.60,$20557.04,$32704.25,$37857.78,$34458.67
12/26/2022,$22495.85,$8261.04,$31725.69,$15989.50,$11554.66,$21761.66,$46089.84
4/11/2023,$33716.65,$16454.48,$8251.75,$20145.67,$26162.28,$19464.03,$3622.27
11/13/2022,$33101.79,$549.32,$11953.54,$47270.47,$11502.05,$26862.96,$39127.00
8/4/2023,$29295.69,$34447.84,$6736.11,$41457.02,$4669.04,$11914.18,$10507.65
9/16/2022,$39739.08,$47575.18,$42136.91,$39110.78,$14887.28,$34416.13,$42260.80
4/3/2023,$23849.93,$42780.16,$15834.54,$29053.25,$30830.83,$11543.99,$40379.79
4/17/2023,$5199.02,$11320.01,$8482.31,$15416.70,$5714.99,$21894.76,$6026.01
2/16/2023,$11323.50,$24329.57,$17243.29,$38710.24,$4245.23,$25983.28,$27358.06
10/18/2022,$37370.44,$18957.77,$40882.13,$4655.12,$29156.17,$8308.54,$3695.13
8/17/2022,$47921.95,$29165.57,$11189.68,$25584.66,$40426.13,$18244.38,$14133.27
3/24/2023,$36615.32,$3948.84,$8996.50,$45455.87,$27121.05,$26948.61,$20003.46
12/9/2022,$21505.17,$18321.35,$37548.50,$29912.38,$44460.00,$26755.14,$35408.09
6/3/2023,$11715.95,$11343.94,$46191.47,$12424.94,$14319.76,$33906.76,$15835.83
12/12/2022,$48665.59,$21215.93,$30073.08,$33099.75,$2729.97,$8893.44,$26338.26
8/31/2022,$27193.43,$35195.20,$8942.94,$10239.83,$48503.05,$46184.31,$6684.23
3/16/2023,$34764.66,$28608.19,$43164.74,$38695.48,$7896.18,$3910.35,$30344.94
5/8/2023,$43991.16,$18805.80,$38299.54,$15313.31,$37996.79,$8875.68,$45114.42
12/2/2022,$32126.02,$26639.01,$7196.50,$46610.54,$12487.04,$14620.73,$17702.46
11/7/2022,$41230.28,$41449.87,$47053.48,$4250.94,$45730.96,$27389.99,$35527.47
1/9/2023,$49376.37,$26538.77,$2810.62,$25938.74,$20341.08,$6678.74,$26982.94
7/18/2023,$1470.32,$11977.28,$37490.79,$29613.00,$16510.14,$20450.86,$48878.38
10/21/2022,$38829.51,$38550.58,$15835.77,$31790.09,$47563.81,$37839.57,$11969.87
7/7/2023,$13796.39,$46686.72,$48013.18,$3980.09,$2515.35,$6388.86,$3580.32
1/6/2023,$28572.08,$41741.41,$21532.31,$32325.64,$3436.13,$44618.41,$7658.27
3/3/2023,$40641.55,$47063.09,$25200.44,$48109.61,$37552.36,$39223.39,$36945.93
2/27/2023,$48923.86,$23132.69,$41855.98,$46766.64,$33757.17,$8846.16,$10840.85
7/18/2023,$46674.84,$22762.26,$21269.05,$16461.60,$1683.90,$16104.48,$38809.99
9/12/2022,$13189.27,$15042.94,$34978.61,$25093.57,$44481.07,$48082.24,$22864.88
8/18/2022,$40062.03,$17170.21,$12634.17,$21795.07,$47561.15,$10607.54,$30157.30
1/23/2023,$47539.78,$14819.09,$21198.96,$9898.79,$8042.64,$15941.32,$19471.46
12/29/2022,$43323.66,$7871.84,$3171.05,$1719.02,$49341.14,$16820.96,$11046.21
6/29/2023,$34262.18,$26726.01,$15918.70,$42499.35,$34548.30,$15298.78,$29164.11
12/17/2022,$38871.84,$36259.28,$32421.29,$31682.10,$35066.54,$27779.77,$25095.68
7/28/2023,$10516.47,$48348.10,$15164.57,$40138.32,$5098.01,$16081.42,$29496.85
7/1/2023,$15454.29,$9995.67,$42388.58,$23003.01,$25636.66,$8300.16,$46981.21
4/14/2023,$21218.74,$9486.31,$29559.96,$15251.96,$15714.53,$23092.65,$30145.66
8/27/2022,$37497.57,$28143.69,$28412.92,$23375.93,$8427.19,$30686.80,$9200.03
11/7/2022,$31765.17,$32776.31,$39528.16,$46671.41,$25235.98,$30258.88,$28449.56
1/4/2023,$14583.65,$41794.13,$9665.75,$1836.15,$26378.07,$17545.98,$18671.98
4/13/2023,$46373.16,$3213.76,$13689.44,$10843.20,$20133.33,$311.48,$3143.85
7/9/2023,$4120.30,$43327.17,$26233.82,$29986.92,$49586.09,$25575.60,$36122.32
4/6/2023,$49752.11,$46116.87,$49811.44,$24669.20,$40284.74,$34332.53,$14260.82
6/19/2023,$12019.59,$44795.81,$42534.97,$7285.87,$39559.50,$13598.29,$36994.34
7/7/2023,$7716.65,$10015.56,$10975.90,$32394.65,$2664.21,$49417.31,$25518.48
8/25/2022,$11.81,$22762.56,$4943.17,$34106.17,$17276.23,$28910.98,$13973.74
9/24/2022,$7536.39,$22277.78,$12883.68,$28934.93,$39601.73,$8895.24,$19446.23
9/25/2022,$3700.82,$13100.16,$3091.92,$25179.58,$1758.89,$24898.85,$19528.04
5/1/2023,$6592.83,$18610.68,$12433.22,$48762.16,$22045.85,$6492.36,$6205.08
3/24/2023,$11183.60,$43190.16,$27998.70,$8466.71,$41564.61,$7280.89,$30502.59
7/22/2023,$29171.52,$4653.12,$37139.30,$33696.46,$8651.17,$30880.59,$6892.01
12/24/2022,$15242.31,$27018.18,$20473.82,$35403.86,$19927.92,$29541.24,$23996.31
1/19/2023,$26122.63,$18109.80,$39171.45,$32870.85,$48424.05,$15440.09,$1132.16
10/10/2022,$45498.02,$42441.45,$9410.71,$49074.01,$2434.89,$4693.66,$34143.37
5/24/2023,$27645.80,$19481.78,$36663.78,$4435.41,$20758.42,$9664.08,$16513.78
4/7/2023,$44263.66,$5991.66,$1856.74,$18470.99,$45436.92,$48574.10,$9079.75
5/18/2023,$4968.18,$16148.86,$38069.58,$5731.80,$46608.76,$34465.34,$45146.90
5/19/2023,$48350.23,$614.10,$44978.75,$5420.83,$10509.41,$25756.55,$3024.91
8/13/2023,$20836.18,$16866.95,$22318.17,$25750.36,$12281.93,$30512.77,$27484.38
2/10/2023,$27943.01,$9800.43,$15789.38,$36902.07,$48893.05,$29595.76,$31699.18
5/5/2023,$12229.06,$22457.34,$25379.07,$46137.89,$39039.34,$6631.96,$13264.84
7/12/2023,$19299.63,$42898.29,$29226.44,$15390.44,$13897.02,$8040.52,$46857.10
6/16/2023,$41546.92,$13685.03,$31459.38,$46764.03,$47731.93,$40179.14,$41291.52
1/7/2023,$17178.72,$19630.22,$42250.30,$20236.75,$16208.84,$21432.34,$4146.35
4/23/2023,$34627.26,$43936.22,$1576.55,$24046.35,$26143.68,$2849.86,$13542.62
3/1/2023,$11471.87,$1431.96,$28429.75,$22939.49,$3732.39,$36937.47,$3939.53
3/12/2023,$42689.37,$44741.17,$32985.01,$41259.98,$19324.78,$38086.35,$9948.00
6/1/2023,$22484.55,$47984.97,$37094.61,$35010.41,$49665.95,$4196.73,$39996.95
11/18/2022,$32043.57,$23403.40,$42741.24,$7111.06,$24250.42,$49552.81,$36047.19
2/1/2023,$41259.23,$28232.38,$32903.68,$15487.01,$16838.86,$26680.74,$46513.05
3/12/2023,$9242.33,$39321.59,$7500.15,$24134.82,$8721.78,$34122.30,$7564.80
8/20/2022,$32045.09,$27543.91,$25892.26,$17843.80,$47642.93,$22319.79,$221.19
8/6/2023,$27568.17,$1241.30,$36051.00,$11298.73,$26308.69,$30606.21,$17045.48
2/23/2023,$35343.48,$45172.39,$1961.93,$46644.57,$37300.21,$18545.29,$27113.53
5/1/2023,$2670.20,$25173.00,$26877.71,$34951.72,$23487.94,$11026.88,$35539.50
5/6/2023,$9959.95,$36718.31,$46414.86,$23438.95,$687.82,$40926.07,$4381.09
3/8/2023,$22656.36,$15456.95,$4958.61,$16718.48,$19537.70,$39911.90,$41922.46
12/25/2022,$17624.97,$8238.77,$43402.09,$13770.03,$22299.97,$9549.00,$48468.29
12/13/2022,$24045.54,$24130.95,$48412.64,$29614.03,$15912.88,$27777.06,$43170.94
1/29/2023,$16939.43,$1702.18,$45635.69,$42142.16,$2939.69,$27989.10,$41149.72
11/15/2022,$43236.09,$44553.96,$33542.06,$35281.20,$28809.85,$13356.91,$31225.55
11/23/2022,$1927.33,$1438.02,$25965.62,$42384.82,$4930.81,$33244.71,$46766.86
8/31/2022,$46624.24,$49194.23,$28718.82,$45502.36,$23461.33,$26504.86,$21337.09
4/14/2023,$45479.10,$24684.92,$47806.02,$46247.02,$369.95,$3054.29,$35993.12
3/10/2023,$40388.71,$15917.08,$17547.58,$34297.23,$2912.68,$43889.57,$12995.47
12/23/2022,$45942.55,$2414.72,$44935.47,$31983.49,$37584.15,$20349.73,$20817.95
7/31/2023,$11309.67,$46182.76,$25694.71,$44243.55,$31042.35,$29981.34,$30906.00
3/5/2023,$46423.01,$11276.77,$30568.59,$43992.80,$30078.44,$18969.32,$579.33
3/15/2023,$49332.38,$18205.75,$19232.25,$20049.67,$10201.44,$16706.32,$8120.12
9/1/2022,$37436.53,$33421.52,$46375.57,$9859.64,$11885.99,$24270.75,$2034.38
10/1/2022,$5490.46,$31254.93,$36052.65,$16014.40,$14088.14,$1799.95,$1056.63
10/30/2022,$23743.94,$28250.01,$47133.48,$20442.30,$43158.70,$44233.28,$49288.61
4/8/2023,$36435.21,$536.34,$44191.19,$19593.42,$21759.33,$36536.86,$33836.56
11/28/2022,$36469.97,$14486.30,$48092.68,$29585.37,$14054.46,$24473.18,$9136.42
9/15/2022,$9299.31,$16617.63,$36395.18,$34059.16,$24278.70,$28457.75,$609.46
10/13/2022,$38452.64,$12689.47,$8235.55,$4630.25,$45009.98,$29850.22,$17964.30
5/20/2023,$28675.89,$2763.96,$24157.26,$29995.75,$40432.29,$19424.41,$32417.04
3/24/2023,$9817.31,$6243.01,$26288.26,$17356.73,$39059.10,$2135.19,$9657.58
9/28/2022,$7469.92,$3677.53,$30487.11,$38753.00,$39021.17,$35307.12,$375.60
9/28/2022,$17472.59,$43484.96,$5119.04,$36097.17,$41576.32,$12111.93,$40041.97
2/28/2023,$460.60,$10069.21,$10766.44,$7930.15,$16453.33,$35930.65,$15316.90
11/8/2022,$11323.35,$29953.98,$17674.97,$31278.57,$4557.98,$26277.34,$41261.06
9/27/2022,$20890.75,$48018.97,$11090.40,$29862.90,$41146.57,$35155.28,$17195.56
3/26/2023,$16614.94,$27774.64,$24840.59,$42925.03,$17471.08,$35127.84,$11745.29
2/2/2023,$9143.65,$42230.59,$24260.63,$9542.77,$33757.71,$38292.15,$9606.78
3/21/2023,$38987.51,$48165.01,$45571.24,$5857.68,$40029.90,$18882.32,$33777.72
8/30/2022,$40453.75,$36352.80,$30947.02,$8791.34,$24277.50,$17461.87,$44462.30
8/4/2023,$12087.74,$16051.67,$21728.80,$2116.14,$42741.74,$139.82,$11784.67
8/1/2023,$47344.46,$46030.80,$26192.56,$17675.59,$39267.13,$40036.70,$12266.37
12/18/2022,$18616.83,$2139.02,$24530.00,$12891.54,$10287.72,$43596.09,$15165.49
1/16/2023,$37568.58,$10394.07,$31756.56,$17288.71,$35340.46,$405.99,$6177.34
7/16/2023,$46992.28,$8222.57,$14871.27,$4949.79,$25117.59,$45413.94,$32251.85
9/10/2022,$29557.32,$28630.01,$12050.18,$38014.68,$18427.24,$18743.64,$42070.67
9/9/2022,$38828.49,$986.21,$7304.67,$40147.09,$15265.87,$44094.63,$17015.08
5/6/2023,$45613.27,$22656.38,$9127.71,$39921.98,$41620.02,$21330.67,$40159.18
3/11/2023,$20250.98,$15842.74,$13615.35,$34775.04,$47476.22,$13650.22,$3874.60
7/5/2023,$19809.16,$35269.55,$39054.63,$47783.15,$2218.77,$6159.70,$20653.32
3/24/2023,$10595.07,$48409.23,$11820.16,$19597.94,$2724.52,$701.24,$2109.56
1/30/2023,$14177.73,$5739.85,$5977.23,$45487.49,$9220.73,$36280.44,$25521.38
1/23/2023,$4145.82,$49565.82,$39168.65,$9645.99,$28049.52,$5690.61,$29180.76
6/26/2023,$30457.52,$8022.15,$36746.76,$39063.91,$35565.53,$4920.83,$20322.25
4/18/2023,$48953.32,$26145.32,$29177.86,$47701.26,$37146.87,$43958.23,$35418.53
11/26/2022,$5740.59,$13097.21,$20443.38,$44728.23,$21459.20,$28915.71,$43889.04
11/8/2022,$5834.85,$46794.97,$14998.90,$15368.42,$7691.81,$35651.21,$32630.01
6/3/2023,$10438.37,$32928.14,$17780.20,$35541.70,$16225.32,$47719.19,$43519.03
10/16/2022,$41961.90,$15024.77,$10176.01,$32984.66,$26440.27,$41553.22,$47399.64
12/29/2022,$29150.74,$19277.64,$24999.01,$1774.16,$4665.77,$33638.64,$30455.07
11/16/2022,$8773.34,$30378.33,$41458.10,$25216.07,$32379.53,$40561.62,$42233.41
7/21/2023,$4823.35,$32482.57,$30160.96,$3962.31,$2618.25,$10746.28,$43935.85
1/4/2023,$48983.86,$15979.04,$45780.89,$2507.99,$12213.73,$542.98,$47100.97
12/12/2022,$12282.41,$35909.42,$25401.90,$42730.66,$28750.88,$7721.36,$44017.57
3/4/2023,$14610.40,$25702.54,$29549.34,$33434.91,$17143.21,$19986.79,$3115.71
8/28/2022,$37824.21,$17752.74,$1007.21,$25449.88,$35293.26,$43221.84,$2383.73
8/20/2022,$24602.59,$16577.60,$45540.27,$14925.24,$27594.48,$16557.41,$32493.22
1/27/2023,$20326.60,$27517.93,$15347.68,$46120.23,$832.66,$14315.44,$22068.32
6/25/2023,$2274.36,$49100.09,$43278.23,$25741.51,$43113.84,$11064.52,$8487.52
1/2/2023,$20805.68,$40596.12,$47514.24,$48237.43,$1974.35,$42884.36,$18423.06
8/26/2022,$38867.41,$44398.92,$11144.11,$192.88,$7676.79,$14765.07,$45954.27
3/5/2023,$8305.92,$13251.45,$4600.04,$48271.79,$44901.12,$17195.55,$43132.10
3/26/2023,$21950.66,$6411.86,$660.89,$33068.94,$9689.78,$13195.87,$46210.50
11/18/2022,$35407.95,$25637.34,$22105.89,$16781.31,$7268.52,$12940.97,$42871.09
1/10/2023,$12222.03,$23388.92,$28025.90,$11861.49,$20186.92,$1942.45,$48240.07
11/26/2022,$5464.72,$21943.13,$18352.61,$31575.35,$12144.12,$21275.11,$41649.51
3/22/2023,$14035.30,$8181.58,$9299.32,$18940.72,$39786.99,$16838.37,$3353.84
6/17/2023,$44117.17,$38569.94,$36461.70,$1383.51,$28752.10,$5201.91,$22168.53
12/13/2022,$14414.11,$32464.54,$31052.88,$29513.66,$42150.06,$29263.57,$41436.01
7/5/2023,$38348.95,$24425.59,$30841.87,$30692.01,$47067.18,$18440.74,$45961.55
5/10/2023,$44848.05,$667.00,$35765.66,$19611.12,$49495.86,$7122.49,$6798.88
2/18/2023,$23448.96,$24331.07,$8475.07,$28033.32,$49831.82,$49641.23,$13114.49
4/16/2023,$48672.15,$29849.84,$15598.95,$26000.50,$1381.54,$41967.65,$16975.52
8/27/2022,$13683.92,$20272.22,$40382.72,$27773.63,$20953.12,$2758.55,$6472.63
12/15/2022,$39509.94,$44936.57,$16634.24,$40549.57,$18183.35,$5409.98,$2745.76
10/24/2022,$48426.29,$2020.64,$39662.14,$47594.88,$37237.22,$2373.29,$36121.08
6/28/2023,$10060.40,$13364.66,$2732.40,$6295.63,$44860.05,$40721.23,$43559.07
2/18/2023,$48242.27,$40512.41,$2741.53,$9632.82,$18321.11,$5577.58,$32300.41
12/2/2022,$40783.23,$31605.63,$24792.98,$40373.88,$37050.68,$27482.09,$20894.46
5/13/2023,$10735.57,$43986.12,$14947.24,$24390.71,$2850.71,$13735.95,$27985.56
9/10/2022,$14701.86,$29510.38,$23307.49,$19754.27,$36099.88,$15654.24,$5805.54
12/2/2022,$34312.71,$3108.03,$7362.47,$37246.84,$35850.38,$9345.05,$13858.45
2/16/2023,$37030.56,$6398.66,$36863.84,$19950.51,$32640.09,$39001.00,$5162.20
5/12/2023,$31933.78,$19275.53,$2834.51,$29883.28,$34705.80,$28271.02,$38537.15
10/14/2022,$41617.41,$49449.00,$43189.66,$30178.75,$17692.90,$508.04,$10573.14
8/19/2022,$17393.67,$41593.14,$29921.09,$31575.65,$11105.15,$4792.36,$7441.78
5/1/2023,$11034.14,$25030.42,$39548.33,$25653.09,$37762.17,$10463.26,$25558.75
1/25/2023,$31957.12,$22709.86,$35179.58,$5441.42,$6281.09,$17595.60,$13349.26
4/21/2023,$38833.98,$3970.80,$42746.62,$44182.47,$33675.31,$3426.09,$9345.19
10/25/2022,$24829.70,$17137.23,$36110.67,$34909.44,$25518.02,$19189.75,$40564.53
3/27/2023,$11865.77,$847.04,$25424.21,$292.64,$13957.86,$1346.66,$21352.34
2/20/2023,$12204.45,$17041.46,$44412.62,$5126.87,$13422.81,$33326.68,$46030.74
5/18/2023,$30557.41,$17997.94,$11923.96,$36780.96,$19053.61,$48867.28,$49806.72
10/15/2022,$42330.95,$7185.12,$47874.63,$16854.42,$21087.12,$30710.15,$46652.08
12/10/2022,$26579.05,$31613.89,$24693.62,$21365.14,$25293.47,$10433.89,$17624.00
2/10/2023,$25027.98,$11452.12,$49281.63,$41330.61,$30335.98,$474.24,$13626.82
9/4/2022,$36467.34,$32069.99,$34492.49,$42799.82,$35707.05,$43188.64,$30974.76
4/25/2023,$6905.43,$43995.51,$43946.82,$8936.76,$38340.96,$4724.18,$12969.75
9/14/2022,$11919.17,$33473.05,$9663.80,$33970.99,$49433.79,$29652.54,$46128.19
12/3/2022,$48153.89,$49210.55,$40070.47,$36471.71,$14053.03,$33760.88,$7349.71
4/6/2023,$14613.13,$32351.19,$28770.15,$10309.82,$17781.63,$10071.54,$46314.12
5/24/2023,$39143.02,$44557.51,$10692.34,$39616.88,$29421.92,$33708.00,$10124.25
6/1/2023,$21831.58,$20123.58,$23096.58,$20519.30,$10764.83,$49383.57,$9812.51
10/20/2022,$9381.72,$13324.02,$38657.91,$33913.29,$27469.49,$44567.86,$25741.70
1/8/2023,$19591.11,$47859.82,$4972.40,$18527.25,$45749.89,$47176.70,$42769.41
10/4/2022,$25797.60,$36951.88,$24770.29,$23698.75,$44064.07,$7621.76,$35873.52
12/25/2022,$45586.59,$28198.84,$4854.94,$26872.14,$24146.29,$13422.99,$664.20
6/23/2023,$23349.45,$39009.25,$43397.04,$1504.58,$38396.17,$12809.62,$36784.43
4/26/2023,$34444.08,$22600.97,$13566.51,$49847.97,$7335.47,$22223.59,$30141.45
6/20/2023,$34713.95,$32733.19,$11148.05,$14086.56,$22172.59,$41789.40,$20740.05
4/19/2023,$45349.16,$38869.97,$1520.01,$2993.53,$46500.69,$13890.55,$19616.19
7/16/2023,$5286.47,$27534.99,$27570.40,$6268.52,$32476.63,$15230.62,$48308.36
10/12/2022,$17782.40,$49416.32,$10624.18,$40918.86,$4618.89,$49925.09,$7967.01
9/27/2022,$7902.14,$11235.82,$34102.60,$35612.20,$22496.45,$9281.93,$48500.24
4/21/2023,$41375.45,$25739.72,$16309.09,$37062.80,$11951.82,$41444.93,$43457.69
12/2/2022,$41490.36,$24653.95,$29082.80,$239.16,$3735.06,$28353.28,$26304.07
2/20/2023,$43304.94,$43309.39,$3897.20,$27977.11,$45976.68,$48788.38,$41209.49
8/25/2022,$33609.75,$8566.98,$31522.08,$28731.89,$11576.41,$37894.84,$37806.80
8/24/2022,$11686.91,$12931.52,$1407.31,$47104.92,$63.35,$1428.91,$29188.92
7/10/2023,$44650.61,$15513.04,$2700.34,$35969.00,$12732.87,$29740.14,$26697.97
6/17/2023,$5455.40,$33205.56,$29567.69,$31498.54,$32633.18,$17850.66,$37117.33
1/28/2023,$38538.28,$45670.07,$1097.24,$49604.95,$42625.46,$39263.36,$657.15
2/28/2023,$15122.94,$19861.38,$25164.26,$29410.51,$2725.85,$7579.37,$43299.83
5/14/2023,$31490.49,$20166.75,$14686.57,$11875.71,$34484.38,$29805.27,$2248.89
9/14/2022,$40926.68,$26055.42,$6342.93,$35760.18,$31456.24,$25385.93,$6694.95
8/21/2022,$17817.99,$44067.15,$16694.57,$35245.95,$17027.78,$48007.74,$16674.33
10/9/2022,$56.13,$16756.91,$12321.17,$14560.47,$15298.31,$34604.16,$12539.73
8/17/2022,$40565.39,$44227.65,$22969.51,$17849.77,$27137.00,$26471.09,$32870.89
5/17/2023,$31023.67,$14654.24,$21794.99,$34978.96,$7798.55,$13015.96,$9027.36
1/22/2023,$37450.38,$6727.38,$32451.93,$25678.17,$1402.00,$12458.16,$37691.84
6/29/2023,$2938.96,$5653.66,$35103.32,$28167.11,$2838.39,$2630.88,$46534.00
8/10/2023,$41096.11,$15982.28,$32988.92,$9012.25,$26926.85,$1653.67,$22137.41
2/17/2023,$29163.16,$18015.37,$16062.57,$9999.54,$43091.94,$45692.05,$48557.07
3/15/2023,$23332.68,$9666.98,$45652.43,$17074.15,$28025.41,$22764.96,$30028.89
2/11/2023,$20554.47,$49424.78,$3735.71,$26605.23,$32174.77,$3486.16,$18860.12
3/12/2023,$695.31,$26780.42,$8961.04,$32309.20,$11886.24,$36440.08,$28232.42
5/9/2023,$34445.25,$32182.05,$2174.20,$45330.14,$26571.16,$28693.04,$39160.78
12/16/2022,$6593.94,$30091.63,$15341.84,$29197.24,$5936.77,$30746.00,$43935.33
3/1/2023,$38222.03,$24644.98,$18247.12,$47922.49,$8875.80,$29196.33,$36269.37
4/17/2023,$31163.49,$41999.12,$15156.21,$15115.27,$480.32,$36001.95,$21900.93
6/16/2023,$11124.35,$13818.31,$5551.63,$10832.35,$44772.43,$5320.99,$8712.79
1/19/2023,$1506.41,$48624.62,$16099.29,$40395.65,$46540.82,$9641.13,$1697.71
4/17/2023,$36896.50,$29958.27,$30173.57,$23821.28,$22930.96,$26122.02,$38455.70
10/14/2022,$34781.45,$96.88,$26884.24,$49030.47,$26585.74,$29542.05,$13279.11
6/12/2023,$41788.47,$14158.39,$46336.29,$43902.65,$38062.03,$47881.93,$34044.64
