Date,income,savings,rent,transportation,entertainment,debt_payments,insurance
4/3/2023,$40868.46,$21128.88,$34219.12,$4537.84,$45404.34,$18180.64,$12475.39
4/16/2023,$41357.12,$29164.59,$33092.21,$32405.17,$21131.85,$48737.48,$41566.26
2/9/2023,$45943.36,$4330.70,$1975.45,$29379.94,$18522.53,$22273.05,$10532.58
12/28/2022,$33613.44,$34106.49,$46713.15,$10782.37,$30782.55,$1901.82,$2861.47
1/15/2023,$16801.41,$5809.75,$47662.95,$20342.13,$10944.52,$40026.84,$36510.87
5/2/2023,$23491.70,$36828.53,$37827.42,$12647.02,$37106.92,$15600.92,$31839.01
7/14/2023,$29057.59,$13841.29,$45713.85,$33962.53,$39744.33,$22756.28,$30891.21
7/23/2023,$26080.77,$22877.49,$6929.87,$30943.63,$40321.83,$14522.54,$14421.34
9/23/2022,$17564.33,$16538.57,$34779.34,$28023.63,$42066.65,$36461.25,$13505.82
5/3/2023,$26207.61,$3709.03,$45575.36,$30034.90,$17748.76,$23370.40,$28646.44
10/22/2022,$12360.76,$24977.39,$29372.95,$6152.86,$23240.38,$2117.65,$24202.14
12/23/2022,$40476.78,$106.44,$28443.93,$11724.52,$42381.95,$42193.92,$6600.07
7/7/2023,$18135.34,$18525.45,$45427.92,$5301.51,$14068.26,$406.32,$30580.10
1/11/2023,$49412.86,$2679.62,$10823.77,$43027.72,$49004.20,$1857.63,$7868.57
11/25/2022,$47077.46,$26915.69,$38113.47,$17740.87,$6290.04,$49220.92,$13330.74
10/8/2022,$14945.72,$27510.00,$31399.95,$21715.47,$47510.97,$31903.53,$47672.42
12/21/2022,$37191.98,$33979.11,$20866.26,$6164.31,$36983.91,$6436.28,$42249.78
3/5/2023,$34389.77,$1344.84,$44286.45,$38691.24,$16008.14,$25668.86,$33065.81
9/1/2022,$42394.79,$33262.43,$30160.74,$25625.79,$29189.03,$28973.84,$1247.64
8/9/2023,$48420.69,$34575.31,$14928.44,$30973.12,$40602.33,$39941.77,$48118.45
11/12/2022,$43520.03,$1882.41,$18629.90,$36758.13,$15175.95,$48858.66,$16934.01
1/21/2023,$25845.25,$42628.46,$11556.73,$21316.79,$3453.38,$26244.30,$29292.40
10/6/2022,$48188.77,$2242.45,$33794.85,$1823.57,$20424.87,$43307.14,$20823.30
1/18/2023,$18002.97,$42615.14,$17929.07,$6869.17,$20019.78,$19192.71,$33206.27
1/8/2023,$31271.10,$16256.73,$12990.02,$23999.65,$39241.25,$39557.45,$48337.40
9/8/2022,$7862.83,$23431.38,$30278.94,$24278.87,$133.03,$43759.33,$4867.17
7/20/2023,$1967.69,$16145.14,$44348.31,$17376.05,$32865.36,$37207.86,$12921.77
6/6/2023,$21085.97,$31963.36,$872.24,$11034.13,$39401.44,$41170.83,$34073.70
7/4/2023,$14757.00,$30770.15,$5364.31,$28589.41,$28185.31,$8371.62,$19532.68
7/29/2023,$38266.99,$35660.19,$24138.98,$5332.54,$10762.61,$2925.54,$10831.07
5/1/2023,$25385.61,$48812.89,$47514.33,$2478.27,$39266.95,$10287.55,$1492.57
3/19/2023,$20527.63,$31308.14,$17874.30,$32114.85,$6388.45,$7781.86,$10880.10
6/28/2023,$31184.09,$25766.84,$37579.59,$416.74,$15865.30,$5560.05,$49825.47
7/15/2023,$22506.62,$31624.25,$323.25,$15205.43,$12133.74,$43092.31,$42028.32
10/11/2022,$37482.29,$37107.33,$24595.26,$2979.69,$14363.03,$43514.90,$476.97
8/12/2023,$12187.72,$28641.38,$44619.67,$31098.91,$20859.08,$6243.38,$25512.13
11/6/2022,$4983.08,$48221.97,$30169.09,$29497.62,$24211.63,$33832.89,$26812.16
9/10/2022,$797.84,$32285.42,$47254.13,$18076.31,$18080.54,$17426.40,$34444.05
11/15/2022,$45721.56,$23631.29,$31446.16,$44812.91,$2926.62,$38481.32,$6019.83
3/2/2023,$29768.35,$33657.59,$16926.10,$20384.16,$47638.31,$40631.21,$18019.99
2/23/2023,$28207.89,$40807.24,$24057.69,$13086.24,$23305.81,$14903.03,$16999.56
1/29/2023,$3187.77,$17051.01,$2809.97,$4214.63,$2272.31,$4107.79,$6278.02
3/10/2023,$49475.24,$8054.39,$44701.18,$1589.21,$40338.96,$5359.19,$40189.71
12/26/2022,$18467.62,$30416.58,$37242.28,$7581.34,$46489.86,$21690.01,$35216.46
7/23/2023,$22940.37,$47847.01,$41021.03,$41041.99,$1098.61,$42187.05,$41093.37
6/27/2023,$39078.70,$12786.13,$35652.58,$16002.52,$6850.21,$14208.97,$11150.78
9/30/2022,$42325.57,$11148.00,$28431.60,$6239.31,$29867.89,$47072.73,$27493.67
7/12/2023,$34874.53,$7760.39,$41484.05,$19742.96,$37009.83,$37921.14,$24235.98
8/19/2022,$12259.61,$36539.60,$11294.91,$44447.49,$37016.13,$21853.80,$22812.71
3/28/2023,$31447.30,$27911.38,$49361.41,$48515.19,$29727.56,$43355.95,$32665.53
6/22/2023,$38709.81,$6224.59,$24831.49,$34768.52,$10348.62,$44283.66,$48298.19
2/2/2023,$8957.55,$12701.30,$10885.03,$27612.45,$29406.63,$26543.73,$42761.35
9/30/2022,$29681.13,$23778.36,$39960.75,$34570.19,$23434.14,$42644.58,$45067.49
1/25/2023,$2706.75,$9786.34,$15978.79,$31757.78,$28026.28,$42424.14,$41444.12
11/4/2022,$1795.57,$32558.56,$13201.88,$5871.58,$4963.48,$41759.60,$39247.40
2/16/2023,$4364.17,$1160.45,$47201.70,$35142.21,$48395.96,$14716.14,$3008.02
5/16/2023,$38459.21,$10308.09,$33909.24,$46981.96,$40914.17,$22643.99,$28577.15
5/19/2023,$6315.88,$5124.21,$35229.00,$33925.32,$2361.91,$26078.78,$34545.33
9/14/2022,$43165.41,$15621.05,$2690.66,$31605.90,$12619.76,$33151.35,$32611.94
6/28/2023,$27347.78,$11650.32,$47815.84,$11602.48,$21467.95,$48189.73,$40874.87
7/5/2023,$10560.39,$4278.00,$44749.28,$20733.98,$40355.18,$18677.85,$29293.61
4/9/2023,$45033.88,$1195.24,$43628.75,$33950.38,$34299.68,$18449.80,$48960.07
5/30/2023,$36516.78,$31068.44,$27283.05,$19247.60,$9889.87,$44984.44,$6367.54
12/16/2022,$10086.54,$24318.82,$24488.46,$31090.04,$25878.12,$25600.47,$24693.15
1/12/2023,$9193.21,$12413.43,$17968.71,$31305.67,$41290.25,$34003.54,$7335.75
10/10/2022,$4650.41,$28515.60,$40226.68,$34168.05,$17040.96,$42202.68,$27720.81
12/19/2022,$34812.63,$35582.31,$45706.78,$7980.06,$20276.01,$24049.12,$38922.72
7/29/2023,$35800.20,$4402.55,$22757.48,$10767.27,$15545.81,$11968.10,$21314.18
5/19/2023,$7221.84,$1552.51,$22462.09,$46631.16,$19486.45,$3742.35,$26207.95
9/6/2022,$22358.60,$47034.49,$43880.96,$41766.95,$35957.38,$46832.99,$3728.96
9/24/2022,$45733.85,$20890.42,$45855.97,$31036.69,$31434.26,$1617.73,$46837.24
1/3/2023,$41835.29,$20403.00,$22040.22,$14437.91,$20167.86,$44474.09,$32531.04
5/27/2023,$16398.97,$29988.06,$4213.78,$35490.72,$6656.07,$47061.51,$33412.00
10/19/2022,$10922.71,$14166.20,$12252.19,$30858.39,$26375.06,$40102.23,$38073.52
2/28/2023,$17452.13,$14031.21,$7512.09,$14264.01,$33475.39,$41339.56,$46044.27
3/31/2023,$32090.79,$14390.47,$48975.82,$28521.34,$17931.25,$14963.46,$7441.01
9/15/2022,$38323.39,$9540.24,$29769.92,$40994.21,$15534.90,$31575.41,$12575.58
3/19/2023,$27037.90,$39166.47,$37918.02,$23507.97,$14682.60,$596.92,$47015.53
7/6/2023,$46215.65,$15827.52,$2748.84,$20511.13,$7063.61,$39475.73,$16600.15
9/17/2022,$43933.12,$10742.27,$12138.08,$20688.98,$9514.51,$11280.15,$38687.55
3/24/2023,$11788.41,$40576.39,$30346.38,$40889.94,$45328.09,$6708.04,$34012.58
6/16/2023,$15524.71,$46600.77,$6421.15,$41794.51,$715.48,$8282.13,$44136.81
7/16/2023,$16881.24,$24635.74,$45768.50,$11702.91,$25996.21,$40666.22,$39600.33
4/13/2023,$18981.38,$937.34,$39397.31,$34605.51,$38866.19,$28318.72,$15696.55
10/2/2022,$43022.32,$32666.14,$48262.23,$4190.74,$27032.33,$10239.28,$18330.21
7/23/2023,$29634.14,$47060.90,$49432.68,$15414.48,$22531.53,$3760.53,$9524.05
6/11/2023,$35770.60,$4607.47,$16250.37,$7064.86,$27624.19,$26588.20,$6425.25
3/1/2023,$49621.64,$39310.37,$24250.93,$49915.35,$4130.82,$6017.40,$28047.17
12/17/2022,$16297.79,$17512.69,$28734.43,$5669.74,$41425.15,$31283.73,$19980.82
3/1/2023,$12271.33,$20753.14,$46763.46,$45450.03,$41333.11,$35092.61,$7904.46
10/9/2022,$24687.52,$49816.62,$39721.78,$19594.66,$16667.18,$27729.86,$1804.79
8/31/2022,$16279.25,$46425.77,$2214.04,$6635.42,$27217.79,$6918.44,$36016.58
4/6/2023,$26960.22,$33806.30,$29873.85,$29194.79,$28983.85,$5390.38,$21165.16
5/3/2023,$12370.53,$32960.93,$43263.63,$11827.21,$7971.41,$28157.75,$33090.05
6/24/2023,$18277.86,$37484.76,$37003.83,$33347.76,$34907.88,$11997.05,$15267.94
7/7/2023,$2512.55,$25387.51,$34638.88,$35045.76,$45415.31,$58.88,$3822.98
4/29/2023,$9089.70,$15314.19,$30678.80,$43798.49,$40194.82,$20152.65,$49801.27
7/16/2023,$30358.26,$2758.62,$617.11,$1620.37,$11324.12,$30091.95,$28333.05
1/17/2023,$1163.42,$34962.62,$16399.46,$15397.30,$35671.78,$15831.00,$48136.16
11/2/2022,$13279.54,$3393.78,$20286.82,$35788.30,$25846.03,$19608.44,$14693.84
4/25/2023,$42549.27,$2659.84,$13220.32,$23873.47,$24276.41,$37962.79,$6497.69
11/13/2022,$10022.58,$29843.98,$13070.97,$28039.76,$49619.80,$15090.26,$25259.49
2/20/2023,$26540.54,$43348.00,$2951.01,$17465.96,$16303.42,$4322.17,$3037.97
10/22/2022,$32244.87,$7421.11,$5889.08,$31188.94,$4087.89,$7287.51,$28761.32
8/1/2023,$42863.47,$31769.48,$46827.78,$49083.74,$13021.61,$10756.55,$38548.03
5/3/2023,$35527.80,$9199.88,$12391.34,$1441.49,$17449.52,$3392.25,$46777.92
7/1/2023,$1877.05,$2446.72,$31161.10,$20583.24,$33767.75,$20171.91,$22494.94
2/3/2023,$35381.37,$38223.29,$1114.10,$11597.33,$33610.31,$2809.92,$31857.52
4/11/2023,$33795.16,$21650.13,$34850.31,$25771.88,$19356.65,$17018.36,$38609.44
8/23/2022,$14894.86,$24746.02,$41214.10,$28988.94,$43439.14,$17107.55,$26308.91
8/30/2022,$42459.47,$4982.37,$15458.18,$12877.46,$47433.31,$19930.20,$41314.43
12/29/2022,$22250.84,$9831.16,$9900.71,$49835.61,$45969.41,$18603.18,$7745.14
12/15/2022,$40654.79,$23224.90,$42972.41,$19408.95,$44986.74,$43619.57,$17097.09
1/10/2023,$31167.57,$33849.57,$42850.67,$28265.43,$38896.73,$1903.68,$29044.53
5/15/2023,$8120.66,$31726.43,$16014.44,$26559.14,$10892.54,$4445.33,$2515.52
10/17/2022,$4285.03,$49327.02,$12438.24,$7749.35,$42224.01,$26475.83,$18809.06
9/11/2022,$49273.87,$44507.01,$8561.77,$10269.56,$21062.69,$31742.61,$38090.69
11/2/2022,$43823.62,$20399.11,$31873.79,$33518.06,$44835.97,$8685.78,$36343.52
1/11/2023,$44653.42,$16996.36,$14053.92,$9198.89,$18586.42,$12282.77,$5430.99
9/22/2022,$18201.03,$19442.60,$39195.59,$27378.46,$42780.19,$11924.42,$7019.89
10/30/2022,$37932.23,$33611.46,$6106.85,$2619.87,$27389.36,$47266.01,$48325.43
1/11/2023,$4642.83,$21217.43,$38719.96,$8612.33,$6332.76,$15928.49,$44542.07
1/23/2023,$6560.70,$34298.95,$37623.40,$32438.77,$13829.26,$17268.41,$20561.08
11/19/2022,$18041.20,$14385.03,$20993.73,$38019.17,$39695.08,$39019.40,$43561.44
2/21/2023,$7948.50,$16102.32,$42974.54,$1620.80,$25440.10,$41431.50,$24195.62
11/16/2022,$36239.15,$34227.69,$22485.48,$2614.76,$13540.63,$25392.83,$6416.36
9/29/2022,$12554.82,$47670.65,$10929.67,$24190.85,$1850.55,$22189.29,$7424.26
1/21/2023,$7925.96,$33821.23,$17163.88,$43808.81,$48120.46,$3798.43,$9659.56
9/4/2022,$37798.35,$7152.64,$40756.76,$30928.27,$39890.12,$14946.99,$5664.64
8/30/2022,$229.34,$1153.48,$11086.09,$40069.63,$33493.97,$39820.19,$36332.89
8/9/2023,$16087.91,$39846.48,$38365.94,$35867.93,$39863.69,$32166.53,$7911.42
8/25/2022,$37103.97,$43324.28,$23472.19,$4052.08,$33147.62,$23413.12,$40077.69
8/26/2022,$30248.96,$13331.03,$6160.47,$8581.96,$34470.46,$17090.27,$15575.54
2/1/2023,$25591.89,$3314.02,$2063.57,$7094.21,$25876.03,$16520.68,$20261.05
3/22/2023,$6473.81,$47171.96,$3356.07,$19288.97,$4150.96,$2873.45,$35106.32
4/14/2023,$23518.78,$47213.15,$7810.78,$9584.51,$12121.78,$37139.49,$34340.04
2/16/2023,$30308.89,$21278.63,$16120.72,$7306.41,$14675.72,$32919.06,$48151.42
10/6/2022,$37844.09,$6133.32,$42198.99,$11855.18,$19111.07,$33646.93,$39866.13
4/6/2023,$21024.81,$43838.13,$13755.41,$12786.44,$22362.16,$42446.68,$35315.97
10/19/2022,$37944.23,$14501.28,$36822.73,$13992.35,$6886.29,$36680.50,$16981.69
11/21/2022,$41360.83,$14418.69,$6793.85,$13220.84,$39567.55,$42611.50,$26790.37
6/7/2023,$31986.92,$42116.21,$29729.20,$46063.96,$40772.34,$21336.80,$7775.95
3/3/2023,$41772.87,$25414.46,$33551.02,$6249.22,$293.12,$27569.65,$15.06
12/21/2022,$15784.52,$20460.12,$45378.96,$10256.02,$28140.06,$41798.71,$41615.03
2/3/2023,$41559.88,$37368.14,$5761.54,$30592.29,$7854.18,$31380.59,$21541.21
7/31/2023,$22071.98,$26681.67,$7437.13,$34584.44,$29081.56,$5057.00,$22072.56
1/27/2023,$41636.19,$11012.00,$37878.89,$47732.41,$30418.92,$19149.59,$11749.70
12/20/2022,$26330.38,$24927.39,$41667.92,$13280.88,$40917.37,$14294.45,$25736.66
3/24/2023,$42561.82,$24861.14,$19601.98,$8377.20,$42531.00,$7154.79,$44907.16
11/27/2022,$39815.94,$3282.38,$1448.22,$28881.35,$24574.92,$42413.70,$19374.85
5/19/2023,$1162.62,$35155.82,$39900.03,$44974.35,$24878.61,$42377.73,$16174.37
3/7/2023,$26239.43,$10152.96,$21354.39,$43395.85,$38133.37,$25857.52,$2327.00
8/25/2022,$4875.00,$12708.28,$36780.99,$32780.70,$38404.55,$17121.27,$25662.18
9/3/2022,$7212.69,$6930.27,$36535.81,$47301.34,$5379.84,$32282.62,$36462.60
7/1/2023,$16941.25,$37289.59,$1312.74,$27005.10,$8032.74,$25906.82,$24639.96
12/6/2022,$2138.81,$42680.58,$42160.08,$36993.57,$32744.10,$42364.98,$1314.08
4/11/2023,$25458.17,$29050.02,$43752.10,$45380.89,$7146.01,$18944.75,$26070.78
3/11/2023,$3763.54,$18038.00,$25419.75,$10781.32,$2871.45,$8885.32,$37654.22
12/18/2022,$33067.79,$33189.31,$15129.35,$31576.64,$37392.15,$33136.64,$14276.22
12/21/2022,$21661.93,$30844.27,$1799.70,$18223.06,$33575.81,$8640.36,$74.21
9/13/2022,$1877.67,$20764.54,$19005.55,$18921.42,$24022.38,$21738.19,$42158.28
5/5/2023,$7194.33,$29664.08,$32944.22,$18045.00,$44415.99,$28379.07,$26525.80
3/19/2023,$3605.20,$38537.05,$12748.00,$25646.77,$17447.52,$24802.70,$14677.25
3/29/2023,$20679.78,$29843.34,$3392.23,$9073.18,$23845.63,$2058.31,$12143.72
9/29/2022,$37910.66,$24539.95,$2718.27,$28038.49,$1952.47,$8174.52,$47011.19
3/16/2023,$19460.76,$1114.87,$46209.16,$28584.30,$39815.70,$46612.93,$39154.65
9/20/2022,$22538.71,$27968.02,$49211.25,$21386.20,$2998.45,$36538.75,$49673.11
11/30/2022,$23678.20,$38518.41,$12342.09,$49358.64,$4428.57,$35253.07,$24851.34
7/28/2023,$1161.04,$44462.70,$9083.83,$17359.45,$31707.99,$49606.14,$23207.21
5/8/2023,$2510.05,$48698.69,$43605.97,$27881.70,$45422.02,$44059.89,$15310.54
4/13/2023,$25793.99,$35782.72,$19847.15,$30268.74,$23391.89,$43634.74,$24882.11
5/20/2023,$20987.75,$13733.37,$4036.87,$42379.81,$8322.72,$20439.45,$5836.53
10/29/2022,$33178.80,$28042.43,$32769.13,$24311.40,$1420.82,$2801.87,$43824.06
10/19/2022,$37157.87,$34914.93,$29722.00,$42678.46,$16907.36,$30394.78,$4973.34
3/30/2023,$3438.39,$27062.95,$35781.95,$32994.78,$42012.43,$46411.86,$26228.92
9/30/2022,$45668.83,$25027.23,$7309.71,$60.32,$2064.13,$36381.54,$39749.51
9/11/2022,$36307.18,$17428.61,$7864.92,$47125.60,$37403.19,$21558.66,$43991.90
6/27/2023,$45249.51,$37031.38,$14417.44,$47355.61,$15927.11,$49242.18,$46101.70
12/16/2022,$21683.31,$25818.94,$14288.22,$33219.65,$42153.84,$38285.25,$13366.51
2/7/2023,$39406.23,$4416.24,$11073.69,$33798.10,$8448.03,$24468.14,$14188.73
4/21/2023,$37990.32,$2043.49,$1448.76,$9981.08,$42700.32,$14677.95,$16153.32
10/11/2022,$20069.46,$27853.83,$28953.07,$5472.68,$8489.07,$31981.67,$21495.71
1/6/2023,$41977.98,$15051.11,$26564.39,$15721.56,$43421.45,$18901.80,$31986.87
7/30/2023,$9774.31,$30877.46,$16915.96,$49380.26,$18973.94,$25461.11,$14534.22
3/19/2023,$49388.96,$36025.53,$9486.05,$27627.82,$40598.39,$15074.61,$42629.96
7/21/2023,$16811.26,$12327.19,$49733.93,$40957.30,$2775.49,$17414.83,$44709.19
1/27/2023,$39875.74,$29369.89,$19260.23,$16464.17,$42547.76,$21608.36,$30508.44
7/10/2023,$29902.62,$4149.81,$1699.40,$43930.64,$10273.25,$6027.35,$40648.08
1/14/2023,$31359.21,$41121.75,$19089.91,$49630.85,$9657.37,$29318.39,$21681.26
1/11/2023,$29014.61,$4151.04,$12048.16,$49973.92,$34597.62,$22524.52,$4840.92
5/17/2023,$7465.34,$6890.74,$48801.76,$18463.92,$7813.43,$11507.28,$13511.91
2/13/2023,$22093.26,$35106.95,$1534.76,$11343.59,$4618.18,$17503.96,$37082.79
7/8/2023,$7874.11,$2306.42,$42850.63,$6304.69,$45692.66,$38679.45,$46959.36
1/16/2023,$37870.26,$11251.03,$33785.39,$34942.95,$10385.84,$45242.43,$44207.99
7/30/2023,$44617.55,$49235.34,$42294.77,$34820.44,$5274.49,$5094.36,$49004.44
2/7/2023,$45823.84,$34973.49,$12564.33,$23837.37,$19753.41,$10898.51,$45518.51
11/6/2022,$35604.07,$11520.66,$7094.73,$21233.11,$20239.17,$6669.23,$23715.64
7/26/2023,$42860.99,$4012.07,$35016.94,$49045.55,$40885.63,$46419.80,$28698.68
12/10/2022,$5384.86,$10929.66,$1230.38,$37064.90,$44383.11,$13813.97,$48390.95
6/14/2023,$11447.56,$46711.76,$35140.95,$36132.25,$24380.70,$21930.31,$30344.08
12/21/2022,$13922.25,$44300.92,$39616.25,$30063.72,$34531.19,$18447.20,$29142.31
3/28/2023,$329.44,$40871.91,$3825.17,$4900.00,$40237.83,$18801.36,$26734.00
2/2/2023,$32843.99,$27236.89,$33851.95,$20616.35,$21123.68,$46960.93,$7688.23
3/13/2023,$8993.79,$41478.49,$40184.77,$48237.50,$42726.82,$29172.27,$12196.35
9/28/2022,$32937.94,$14461.18,$39382.36,$30924.24,$21587.48,$40057.11,$35096.10
6/18/2023,$40838.08,$10632.98,$46292.18,$7193.04,$34084.78,$11468.92,$46332.18
9/11/2022,$11129.85,$45632.30,$37465.47,$16085.32,$6951.84,$16629.56,$22520.15
6/9/2023,$10696.83,$8320.86,$49982.04,$29131.70,$22423.68,$23074.12,$17107.44
3/1/2023,$44783.49,$4702.98,$13942.01,$35740.28,$38417.63,$13868.42,$35790.10
11/18/2022,$13301.83,$23251.00,$25884.87,$19504.20,$1559.79,$4282.21,$19349.31
12/12/2022,$10522.79,$42380.66,$9559.19,$31877.01,$7169.86,$47271.35,$22743.14
8/18/2022,$34554.24,$354.67,$15899.79,$33966.84,$9496.71,$6324.24,$36800.51
6/11/2023,$10553.89,$49081.13,$31747.55,$20701.21,$46986.04,$18529.97,$40322.27
4/5/2023,$7531.27,$22693.83,$48056.69,$16126.23,$34216.24,$28842.79,$26286.16
7/31/2023,$37797.86,$24610.90,$29894.24,$6626.94,$7068.72,$6689.43,$11518.14
6/14/2023,$48586.51,$26605.02,$16726.63,$24321.60,$30963.37,$32885.49,$40509.83
10/11/2022,$11067.33,$11786.52,$44973.56,$1161.30,$7101.82,$9223.08,$36564.32
9/21/2022,$31274.22,$32434.88,$26719.85,$5116.04,$10937.54,$3864.52,$41061.53
7/6/2023,$27780.46,$42368.74,$7570.17,$4311.07,$22973.68,$13468.27,$36920.09
10/18/2022,$464.89,$28872.65,$4226.72,$10193.74,$29397.38,$22510.21,$36745.81
11/8/2022,$23083.72,$36997.74,$35477.50,$7204.54,$44501.42,$37501.11,$42555.28
7/10/2023,$11890.19,$6045.82,$10372.20,$27285.26,$19773.25,$38383.00,$36214.93
6/25/2023,$37390.69,$20223.18,$28748.50,$2944.89,$42919.24,$20248.92,$40610.39
8/3/2023,$4506.06,$43444.31,$43967.22,$20240.96,$18255.59,$40408.67,$41822.03
11/10/2022,$14478.40,$22914.05,$4139.75,$40913.82,$42148.73,$49435.41,$38375.70
11/19/2022,$17544.35,$30988.47,$21041.02,$1288.72,$44284.90,$49672.29,$38182.92
12/13/2022,$14970.62,$8285.85,$5730.21,$35446.97,$23406.55,$20098.02,$45236.70
8/9/2023,$23130.41,$8475.37,$22960.18,$36415.81,$33701.65,$6906.89,$1258.28
6/6/2023,$8522.16,$35688.22,$45289.05,$21925.21,$36683.74,$7200.44,$4763.02
8/8/2023,$35878.26,$9823.00,$37899.47,$14104.57,$29338.40,$6948.70,$41595.60
1/24/2023,$33029.81,$24456.46,$683.31,$22173.53,$49905.46,$21080.31,$45139.97
10/16/2022,$14099.42,$21803.03,$40299.62,$20081.77,$42901.02,$7094.30,$49511.76
9/28/2022,$46916.85,$17777.79,$37847.47,$16720.50,$6641.38,$48129.19,$23853.64
5/24/2023,$22579.31,$48650.19,$47238.73,$5045.77,$40240.35,$45881.04,$35756.66
10/16/2022,$38818.27,$34941.69,$37921.04,$42309.80,$14134.45,$48195.45,$39382.46
7/26/2023,$33902.86,$21740.72,$17333.00,$8896.97,$16982.49,$32114.69,$14806.25
3/23/2023,$46070.30,$44991.42,$24402.16,$19988.62,$30904.96,$40616.39,$38218.43
7/3/2023,$44095.86,$18011.82,$21410.17,$36586.74,$6461.13,$37622.38,$44269.28
5/6/2023,$6740.85,$756.85,$22374.27,$12070.90,$6163.28,$37853.75,$37763.98
2/17/2023,$9155.56,$30175.94,$11703.50,$33680.40,$4440.72,$28504.41,$34512.72
1/16/2023,$8301.38,$10616.59,$5147.79,$9331.22,$17243.47,$38060.30,$9333.22
3/12/2023,$21868.70,$14285.70,$15958.62,$21306.70,$48380.09,$29724.20,$4880.74
1/2/2023,$31669.79,$47124.31,$27417.21,$40269.30,$21614.90,$22062.24,$16562.88
10/28/2022,$3384.52,$46769.88,$3134.13,$39618.01,$20958.51,$36841.00,$21090.68
9/19/2022,$9287.58,$42629.88,$23732.05,$44453.31,$10442.31,$47221.82,$27434.32
5/27/2023,$264.03,$13705.44,$20950.12,$47061.60,$25019.36,$42041.18,$22680.60
2/13/2023,$23430.97,$39617.41,$17811.82,$34986.50,$27952.62,$16922.34,$6096.44
5/26/2023,$5115.17,$33134.80,$29785.36,$18108.24,$21845.43,$30045.63,$17779.38
4/21/2023,$16371.04,$43243.65,$31043.50,$25669.16,$472.02,$22274.32,$23917.73
1/22/2023,$5853.03,$13961.67,$4648.92,$21467.30,$15323.74,$15680.39,$6933.33
7/26/2023,$10627.91,$618.10,$33072.09,$19863.15,$9942.06,$18417.07,$38495.10
6/18/2023,$2144.04,$25080.09,$18735.69,$20135.51,$35102.51,$4850.34,$25825.93
4/24/2023,$34814.07,$36606.71,$868.76,$6117.57,$39676.48,$49424.28,$47836.53
5/27/2023,$27916.02,$13508.20,$38522.81,$46670.26,$42150.68,$26854.46,$8542.19
5/4/2023,$33630.16,$25572.91,$13470.09,$31408.12,$39139.49,$49046.91,$31207.66
10/28/2022,$49448.00,$22716.49,$15389.54,$4004.59,$6203.40,$26389.62,$5020.28
1/24/2023,$9763.93,$6115.74,$15126.47,$10419.33,$8404.35,$33884.49,$16422.44
7/14/2023,$6233.79,$38613.69,$48901.91,$8550.88,$44903.71,$38942.81,$40892.18
10/2/2022,$19009.84,$39664.46,$4123.23,$1301.12,$34596.69,$43554.57,$38934.66
8/7/2023,$22370.64,$23518.30,$33537.56,$48734.93,$15000.51,$21701.28,$6294.48
8/4/2023,$45633.68,$4609.66,$49690.17,$44702.11,$30324.82,$27908.06,$10152.91
11/9/2022,$40673.00,$30181.97,$6461.47,$20379.39,$20448.35,$27556.76,$10763.71
9/17/2022,$36923.54,$41444.39,$36708.31,$20638.51,$5099.72,$43398.41,$12362.80
3/8/2023,$28011.45,$37511.39,$24120.41,$1197.43,$28417.79,$4351.96,$5207.65
6/23/2023,$31927.13,$8892.27,$10727.55,$11229.90,$44717.85,$17993.37,$22047.35
2/5/2023,$28596.83,$17442.70,$27397.69,$29924.87,$11102.70,$18157.69,$22890.84
4/5/2023,$43145.48,$36361.58,$12442.44,$31566.93,$12517.19,$21543.43,$1207.63
3/27/2023,$22490.19,$44084.58,$6001.90,$12210.70,$9096.15,$10230.01,$40623.83
11/23/2022,$40872.95,$17422.37,$40203.92,$3507.24,$17611.07,$34749.22,$12355.69
8/9/2023,$38183.84,$3287.74,$47914.53,$1417.90,$24130.33,$36093.37,$34809.96
7/16/2023,$49745.75,$35023.22,$22778.82,$20523.41,$40998.42,$29509.00,$25525.81
10/27/2022,$24669.44,$38428.24,$34247.74,$119.32,$43311.95,$48933.14,$18566.93
10/13/2022,$37742.86,$20740.22,$19133.17,$49723.39,$39953.68,$43346.59,$10612.28
10/20/2022,$19596.62,$25024.87,$20300.41,$6601.43,$42802.25,$674.51,$44575.47
9/26/2022,$26698.33,$27722.10,$28667.99,$30540.16,$30683.37,$20628.93,$34287.72
11/4/2022,$14242.76,$9263.68,$16079.84,$821.90,$42625.38,$47979.70,$12929.59
5/10/2023,$11529.50,$9519.93,$44364.48,$24982.69,$3455.24,$30082.21,$25828.01
10/29/2022,$32468.12,$43058.47,$29968.59,$17587.27,$39419.03,$33472.31,$9225.88
9/4/2022,$25832.50,$9569.88,$24971.29,$541.53,$12857.95,$37582.81,$16021.34
4/24/2023,$19524.62,$29125.77,$29726.82,$43769.04,$1619.07,$4509.19,$6489.73
3/24/2023,$26602.01,$15641.27,$44340.28,$3011.82,$40935.97,$38622.27,$47962.76
11/22/2022,$11507.76,$1094.61,$25121.65,$11464.14,$673.46,$1524.63,$6624.95
10/17/2022,$47646.36,$31429.73,$28062.56,$27045.29,$393.02,$45836.84,$14407.34
1/21/2023,$40299.69,$49448.33,$9272.70,$32427.87,$34628.48,$34178.22,$29614.08
9/1/2022,$35904.98,$3539.11,$37199.86,$15733.13,$7497.46,$8285.80,$48532.61
