Date,income,savings,rent,transportation,entertainment,debt_payments,insurance
8/26/2022,$21156.88,$45932.76,$48413.66,$18823.49,$33345.94,$28748.42,$20460.86
2/18/2023,$39690.21,$29762.59,$43767.96,$24391.57,$13159.96,$31976.87,$906.19
11/20/2022,$46712.16,$26509.65,$2743.39,$14195.56,$26324.64,$37430.18,$46830.06
9/8/2022,$5303.00,$47222.64,$41231.10,$38540.28,$45147.45,$35221.79,$31046.95
8/8/2023,$1302.73,$42560.38,$48380.00,$24445.76,$39655.37,$26700.52,$35987.24
2/19/2023,$28174.42,$43760.77,$44411.89,$35331.46,$19285.24,$36982.16,$14085.76
11/5/2022,$27571.88,$28177.59,$28727.74,$47445.08,$8672.12,$17403.82,$31648.85
2/10/2023,$37054.27,$42334.97,$25602.98,$33397.98,$49248.31,$25732.44,$26242.20
6/21/2023,$45701.57,$40960.31,$38021.75,$46420.78,$32682.33,$18131.72,$11829.62
2/15/2023,$9472.23,$47172.02,$10736.52,$13455.96,$18326.69,$21165.33,$36593.69
11/18/2022,$21094.61,$6618.67,$4701.75,$31826.64,$9668.26,$1542.49,$13734.73
5/22/2023,$8332.17,$40816.66,$18495.23,$29106.13,$2842.29,$24864.50,$37517.61
7/13/2023,$47062.07,$13567.43,$2093.34,$598.83,$48766.22,$15722.45,$40492.22
8/15/2022,$31373.46,$24081.94,$11733.50,$33542.58,$45502.45,$3541.86,$15865.72
5/17/2023,$5977.44,$1949.06,$28811.84,$13392.08,$21413.67,$28440.59,$43364.96
8/27/2022,$30400.37,$36664.51,$8491.45,$34711.36,$18987.66,$15387.12,$11340.30
3/17/2023,$32674.12,$39818.52,$45493.67,$23788.62,$38023.29,$3804.18,$36229.87
9/24/2022,$7604.98,$34163.89,$46990.60,$2485.73,$30930.37,$39721.98,$4174.33
7/10/2023,$28544.28,$43787.03,$39877.63,$37665.02,$49546.08,$21640.28,$339.22
10/29/2022,$38143.88,$6113.56,$49273.76,$32055.77,$41049.23,$2187.30,$10202.00
11/3/2022,$35649.43,$37990.22,$32457.52,$3589.78,$17095.84,$3683.42,$4132.13
4/26/2023,$29502.53,$30663.98,$43800.52,$16674.25,$19460.99,$16782.95,$47437.13
4/24/2023,$21334.36,$8372.96,$16096.94,$49950.77,$2772.72,$25682.47,$8881.22
12/31/2022,$44267.91,$31918.98,$42515.27,$31556.47,$13618.95,$49704.57,$25458.93
8/25/2022,$20743.23,$14599.87,$16285.37,$40704.49,$18511.36,$44999.39,$6478.47
12/28/2022,$43422.90,$49734.55,$7241.10,$273.30,$13242.82,$30909.23,$23004.11
7/24/2023,$40602.56,$8959.62,$10286.17,$22848.07,$9422.92,$40874.79,$46987.64
1/1/2023,$29162.75,$44811.09,$21926.08,$40761.90,$5501.65,$25668.72,$46949.57
2/20/2023,$41402.68,$48937.57,$10438.63,$29817.54,$1458.70,$27575.17,$43319.09
4/2/2023,$17052.10,$33023.32,$25062.12,$1238.86,$37949.42,$31603.66,$25350.14
2/1/2023,$3919.12,$19228.06,$26666.11,$39594.27,$16197.05,$11275.01,$28809.12
3/31/2023,$42540.02,$29805.05,$32161.56,$33712.84,$39232.91,$32537.52,$22200.15
7/17/2023,$33141.27,$42766.16,$19069.00,$49431.87,$22390.06,$21856.34,$1584.32
1/9/2023,$30995.49,$48887.70,$7922.43,$23965.33,$27293.60,$38305.21,$36374.30
2/15/2023,$45287.64,$501.82,$34263.13,$36152.17,$37006.11,$8363.40,$16764.04
11/3/2022,$21726.91,$42890.95,$2098.90,$12326.23,$27034.06,$22165.51,$11405.72
3/29/2023,$8744.23,$42714.74,$27166.25,$9624.15,$13636.66,$5539.21,$31831.31
6/7/2023,$14363.28,$25910.79,$49497.01,$14920.40,$28371.32,$30229.93,$30880.06
5/11/2023,$38096.76,$2269.80,$28006.80,$27682.87,$11583.72,$26149.42,$39353.20
5/1/2023,$25264.86,$26995.29,$6415.50,$14503.65,$46031.29,$28993.53,$31416.49
5/27/2023,$25919.60,$22178.13,$21816.90,$32479.21,$26254.09,$47857.03,$39754.60
9/21/2022,$36993.11,$18848.59,$11361.76,$12227.20,$21855.69,$14257.35,$34106.61
11/5/2022,$47631.40,$15806.46,$43390.34,$20081.01,$1924.55,$35657.20,$37334.95
10/7/2022,$26605.13,$21712.12,$43694.58,$35132.03,$25899.93,$30274.94,$12305.03
9/5/2022,$25853.29,$32785.90,$10855.76,$2354.38,$24436.36,$19479.86,$21290.94
10/6/2022,$8666.14,$589.91,$48016.38,$21317.52,$26232.39,$20235.59,$43148.78
4/8/2023,$26937.17,$8095.33,$21988.22,$17006.67,$5019.55,$26681.76,$36086.87
5/1/2023,$30799.17,$27593.31,$49533.98,$49320.40,$39117.47,$44916.52,$25909.09
1/11/2023,$1001.73,$7712.12,$46554.68,$8529.19,$44878.88,$33080.56,$912.26
11/14/2022,$49399.88,$4047.73,$45842.08,$48830.81,$28479.75,$26786.58,$21876.65
2/18/2023,$16055.21,$22346.55,$3647.44,$22409.75,$24810.61,$39180.87,$17048.18
3/25/2023,$20063.89,$49726.57,$23620.74,$48679.77,$15009.44,$699.00,$652.38
4/18/2023,$27671.09,$37021.09,$39364.40,$12809.27,$6993.66,$1258.82,$31454.73
10/5/2022,$6811.34,$44499.40,$34682.30,$16526.24,$48704.85,$13897.00,$21943.45
7/9/2023,$47489.68,$26327.43,$36174.05,$12760.58,$11506.26,$16864.68,$26003.07
3/28/2023,$26945.75,$14477.61,$5038.59,$10397.78,$30011.07,$20081.71,$49679.43
12/9/2022,$5808.81,$39202.93,$38638.29,$18286.06,$1297.87,$32163.55,$16064.62
6/21/2023,$3581.07,$7734.53,$4528.05,$16873.09,$38134.48,$17535.91,$43775.78
11/2/2022,$36132.77,$19769.24,$32131.71,$24838.61,$2129.54,$48092.32,$43003.92
4/11/2023,$6909.05,$43368.43,$12017.14,$45631.28,$22304.47,$2399.16,$44477.09
10/9/2022,$13281.45,$38123.08,$29469.04,$45460.36,$20829.19,$6907.89,$43277.44
8/20/2022,$18008.40,$27350.15,$16893.79,$14450.36,$7080.80,$33555.56,$21204.69
9/14/2022,$6868.73,$13392.10,$41291.06,$12761.78,$2623.07,$39216.25,$4647.19
11/17/2022,$1935.67,$11578.17,$43801.50,$10769.94,$20728.63,$30219.18,$29796.95
8/5/2023,$19006.74,$41842.68,$38829.24,$46589.49,$24871.31,$10954.21,$27169.31
11/8/2022,$21408.77,$23948.87,$31118.74,$49685.56,$32482.00,$37790.47,$39961.20
8/24/2022,$21361.24,$38638.36,$3645.38,$44830.53,$8600.49,$20814.54,$37620.38
1/21/2023,$4596.73,$44980.36,$34190.13,$30012.42,$43001.38,$49384.19,$7813.16
12/13/2022,$16222.52,$18178.66,$23544.83,$25923.94,$39644.59,$337.33,$36232.88
8/24/2022,$8329.86,$26580.97,$41704.05,$39893.22,$31365.20,$40941.64,$25692.90
1/30/2023,$24018.22,$24522.22,$20341.68,$8615.73,$11139.88,$27636.65,$40951.40
12/8/2022,$26444.33,$29628.67,$30215.47,$48906.81,$20740.95,$42482.03,$6958.66
11/14/2022,$17054.40,$15061.82,$8605.06,$15851.55,$270.38,$3353.68,$18178.15
7/13/2023,$48653.80,$35347.68,$19459.06,$18081.80,$49733.28,$29898.46,$23497.89
6/13/2023,$19228.84,$46611.23,$13175.08,$1655.86,$40750.54,$47563.02,$32678.70
5/29/2023,$45398.94,$32702.43,$47405.32,$8191.24,$8457.41,$49835.64,$19094.75
8/1/2023,$48991.53,$31629.41,$22192.33,$25985.59,$26440.62,$16783.00,$23511.85
6/22/2023,$36291.14,$25.69,$22954.45,$36303.24,$22568.45,$45356.82,$16504.70
6/1/2023,$20887.98,$6414.24,$16647.82,$1506.34,$14667.71,$22104.38,$41348.76
8/2/2023,$13819.58,$35786.51,$35115.89,$14623.60,$29261.10,$34617.80,$3945.14
10/12/2022,$27046.94,$5678.83,$25593.04,$20716.58,$40764.58,$19109.08,$23005.47
6/21/2023,$23819.45,$30738.42,$47513.04,$26617.70,$4368.44,$44558.42,$48236.18
5/31/2023,$46255.61,$41825.00,$33971.20,$18930.94,$46529.79,$35118.80,$13018.70
8/12/2023,$28181.72,$17446.91,$6201.62,$36320.14,$41058.79,$14025.55,$48126.38
6/1/2023,$22429.00,$18985.26,$5699.95,$6059.90,$44329.45,$6290.21,$39899.69
5/26/2023,$6039.48,$10125.34,$45589.04,$32914.75,$37950.90,$7231.67,$37000.08
3/28/2023,$2899.79,$1154.36,$35947.27,$48862.13,$14399.49,$4984.25,$12022.87
3/17/2023,$5086.46,$36819.96,$8124.30,$18136.32,$38378.13,$42924.13,$18049.29
8/17/2022,$42391.03,$22575.11,$13057.78,$42349.04,$36173.15,$2786.10,$33057.55
5/27/2023,$1685.20,$15220.17,$47630.39,$39920.26,$49210.55,$25121.42,$44062.55
9/22/2022,$44540.15,$38554.95,$13214.37,$42902.82,$27479.25,$40028.01,$9930.31
8/14/2023,$1723.22,$29551.52,$32599.52,$4343.34,$25221.43,$26156.53,$24633.37
5/9/2023,$10562.06,$23752.93,$9120.94,$14099.28,$502.13,$43339.07,$42779.62
1/25/2023,$21276.57,$38907.39,$20361.77,$34344.18,$41961.70,$9382.03,$29869.35
10/7/2022,$11391.10,$28015.83,$12168.58,$35309.29,$2504.12,$25872.08,$47950.87
3/6/2023,$5933.14,$432.80,$17999.44,$36879.45,$10455.17,$7386.02,$39257.45
11/21/2022,$48849.25,$2062.41,$28433.01,$9812.14,$25563.72,$37147.79,$24801.44
3/21/2023,$43254.43,$4598.79,$31392.41,$20533.60,$17191.06,$40098.04,$38654.02
2/14/2023,$14314.55,$29901.51,$27370.30,$35685.80,$39724.04,$12931.72,$21100.67
12/17/2022,$14702.97,$42836.53,$6245.45,$3322.35,$20693.43,$44674.30,$25287.22
2/24/2023,$35430.16,$33124.89,$4804.56,$35851.62,$45319.51,$44348.35,$8974.34
4/6/2023,$35663.77,$28771.45,$25656.76,$33623.23,$22801.55,$7946.71,$40490.36
8/31/2022,$23335.73,$28893.49,$29243.52,$392.03,$11298.25,$40691.55,$38210.29
9/5/2022,$5620.09,$48761.49,$8297.79,$15605.55,$17223.40,$8005.53,$26603.45
5/5/2023,$16178.43,$4842.91,$4563.39,$13028.92,$46722.22,$36632.40,$14860.10
9/25/2022,$45010.56,$42309.48,$33873.43,$46594.47,$10886.33,$37776.32,$35857.08
4/11/2023,$43788.95,$11484.60,$30472.69,$6529.73,$34138.85,$24924.17,$42624.26
1/31/2023,$4292.22,$25258.52,$28805.15,$8852.00,$24585.21,$33347.25,$43255.67
8/6/2023,$13473.23,$26641.41,$23109.93,$6845.49,$46126.70,$13193.53,$31974.92
1/27/2023,$20154.17,$30747.52,$47517.69,$28121.17,$10804.98,$42351.71,$2294.23
6/2/2023,$26042.82,$25633.76,$47364.86,$36751.80,$48347.92,$46901.89,$25969.77
8/7/2023,$30973.59,$27679.00,$30511.26,$33427.39,$31254.87,$44074.91,$23640.39
10/10/2022,$38280.21,$347.02,$36167.47,$10377.24,$47566.94,$32014.72,$22232.02
9/26/2022,$15424.61,$22076.98,$22868.14,$45927.11,$19114.87,$38139.97,$29193.43
12/12/2022,$5740.37,$7962.00,$48820.16,$18477.29,$26161.31,$42932.70,$19089.54
3/10/2023,$49438.28,$7854.53,$30406.56,$25350.37,$34556.19,$33566.71,$28023.23
7/10/2023,$18714.97,$16545.54,$8276.29,$31788.01,$41969.15,$26390.56,$41525.59
7/14/2023,$48068.10,$6783.60,$26090.32,$41947.10,$27616.69,$4082.75,$31562.95
2/15/2023,$1902.05,$31621.10,$6047.60,$19924.84,$12530.79,$2329.26,$19355.41
9/19/2022,$13021.44,$31932.81,$706.20,$17438.78,$39468.88,$5340.13,$36833.73
2/17/2023,$13856.76,$32291.21,$17526.23,$9071.84,$44282.99,$42004.31,$38969.73
1/23/2023,$12058.26,$46467.38,$38030.71,$37328.21,$168.00,$30421.34,$21473.67
11/8/2022,$1189.29,$28277.91,$3587.71,$29071.88,$571.54,$5881.50,$42096.33
12/12/2022,$2566.02,$14473.69,$36955.37,$41787.16,$3793.05,$5367.85,$12897.53
4/6/2023,$49937.82,$15335.63,$26244.02,$27113.43,$31659.11,$16059.54,$19022.66
11/9/2022,$29951.72,$37047.20,$19495.53,$8728.38,$26581.60,$16056.11,$30934.69
12/19/2022,$49744.18,$48575.16,$22494.51,$29337.26,$10558.72,$16646.79,$10549.94
11/23/2022,$45128.03,$11053.42,$16543.64,$43668.88,$15827.62,$17008.77,$20212.54
5/17/2023,$1675.82,$22755.93,$22673.39,$1826.53,$25346.91,$21668.24,$22932.60
5/2/2023,$26604.00,$46163.92,$8946.97,$30575.96,$15235.26,$2933.59,$39853.02
6/12/2023,$40391.21,$22808.78,$16961.04,$33193.37,$1922.66,$22168.97,$32300.22
8/14/2023,$40736.16,$10681.94,$12709.79,$22248.82,$47861.85,$20029.56,$31099.82
8/20/2022,$19777.63,$34903.91,$11697.30,$48372.92,$29256.38,$36580.74,$10925.23
10/28/2022,$5700.08,$3872.67,$17249.11,$38449.34,$24604.33,$2751.85,$16767.24
8/29/2022,$45601.12,$38467.90,$10438.62,$12633.47,$39266.95,$12153.10,$28584.74
7/2/2023,$25118.48,$38202.91,$36429.86,$16427.01,$4273.89,$22547.85,$7721.75
10/30/2022,$14607.17,$39782.14,$43502.41,$42199.25,$31862.29,$48720.19,$1288.27
11/22/2022,$6565.44,$14167.53,$4273.44,$42938.60,$8657.85,$5854.55,$6119.70
2/7/2023,$12188.02,$49162.26,$33411.92,$20474.40,$1554.13,$48257.60,$41593.64
10/28/2022,$44678.63,$34163.95,$45795.40,$13133.60,$24308.42,$11021.19,$12740.96
4/25/2023,$29169.79,$15163.59,$37658.72,$17753.94,$14253.72,$6289.06,$21375.94
4/3/2023,$1163.35,$4661.44,$31716.17,$46340.08,$4310.29,$8794.02,$28969.24
6/25/2023,$32225.45,$47592.69,$47045.42,$7348.78,$46281.45,$42793.16,$6173.44
9/23/2022,$21594.35,$44850.55,$22138.41,$11451.24,$541.33,$47355.82,$45511.51
6/19/2023,$46258.90,$24976.36,$17991.95,$23853.76,$2441.28,$6494.47,$23071.82
9/1/2022,$17192.16,$32799.87,$14966.75,$9873.88,$7889.80,$47224.79,$44402.84
7/4/2023,$38521.05,$44278.06,$45425.84,$48166.01,$11399.20,$42836.55,$12870.61
6/16/2023,$25527.95,$705.82,$8885.03,$42988.76,$18689.60,$45995.00,$23949.69
6/30/2023,$45301.21,$36152.21,$8936.74,$26026.28,$22355.18,$22752.80,$43120.00
4/14/2023,$25228.18,$44784.21,$24901.44,$17874.53,$42186.40,$5916.48,$28859.59
1/4/2023,$20566.92,$25669.13,$29226.25,$19768.19,$40500.19,$1819.68,$21539.29
10/1/2022,$20845.05,$18824.92,$1194.85,$33417.55,$34690.34,$3512.58,$45885.02
6/3/2023,$46255.90,$8191.78,$15801.01,$20394.72,$21141.53,$42947.83,$2456.54
8/19/2022,$44468.66,$48571.41,$14602.64,$17807.63,$1142.33,$1165.86,$24516.38
12/24/2022,$2206.50,$12484.70,$33557.35,$27076.09,$8404.41,$6138.25,$47668.38
9/7/2022,$46272.45,$11326.08,$34245.87,$11582.09,$32122.27,$44051.98,$29965.02
8/2/2023,$4465.70,$22055.14,$13207.51,$22452.85,$18218.64,$14569.99,$18050.93
3/14/2023,$15876.78,$46130.82,$1766.12,$36684.30,$29194.99,$48641.46,$11624.30
12/22/2022,$44882.44,$12823.37,$16880.24,$44012.02,$35624.32,$25575.03,$10028.73
6/26/2023,$45012.15,$24619.01,$46615.26,$17586.48,$44989.23,$32091.15,$32087.00
5/9/2023,$7133.92,$33161.83,$31616.91,$10709.38,$1402.88,$23216.31,$42971.71
2/24/2023,$22261.77,$14668.77,$40521.34,$37174.85,$35588.35,$963.74,$40125.37
8/10/2023,$15796.82,$5621.69,$1582.32,$13484.30,$21945.24,$35980.82,$7181.83
3/29/2023,$44383.05,$44129.61,$44684.34,$12654.93,$44110.07,$41169.60,$17970.45
2/7/2023,$21924.87,$18350.91,$49424.37,$49411.01,$7450.02,$45721.51,$40097.00
2/13/2023,$23246.68,$12467.39,$39211.52,$46437.71,$47168.67,$35637.12,$28340.23
9/27/2022,$20288.13,$38825.10,$33435.27,$14006.52,$36528.49,$48644.47,$98.82
2/4/2023,$27853.69,$33935.28,$29641.86,$28240.37,$19251.76,$17423.44,$4495.81
4/27/2023,$247.54,$4220.30,$3919.78,$45305.60,$21107.87,$11082.36,$13800.50
8/12/2023,$16280.40,$38761.03,$10487.15,$23769.90,$15903.53,$13046.27,$26799.23
12/10/2022,$1703.82,$37378.71,$25330.03,$20617.18,$45613.80,$11525.30,$37431.97
10/7/2022,$5743.07,$39735.51,$3868.31,$5282.09,$13982.92,$39463.78,$44897.81
5/29/2023,$20905.30,$44468.83,$22696.18,$17275.03,$14135.78,$15997.92,$743.62
7/8/2023,$46347.48,$22417.00,$20378.02,$49271.10,$17230.82,$20788.02,$32524.11
4/26/2023,$3929.18,$28035.29,$28704.56,$6929.45,$28838.07,$10622.67,$13407.16
10/9/2022,$2442.06,$24163.57,$25795.49,$47678.22,$36005.88,$45270.77,$23129.72
11/30/2022,$16938.69,$5422.46,$10636.03,$728.65,$20478.84,$28062.61,$16821.28
2/16/2023,$47002.54,$27052.25,$47136.11,$37168.20,$17891.03,$4877.04,$40078.77
10/10/2022,$18764.86,$27106.75,$20457.14,$1039.65,$21806.33,$34222.14,$39179.98
5/28/2023,$7643.37,$25763.60,$35824.93,$45824.13,$2596.74,$3419.99,$10711.93
5/18/2023,$27847.11,$10867.72,$11218.23,$27535.88,$45963.27,$42489.34,$47448.86
1/20/2023,$12837.55,$39570.01,$29925.99,$19780.79,$27239.99,$18908.65,$25110.12
12/9/2022,$13276.36,$44651.23,$44143.81,$32249.49,$1425.84,$46805.56,$48080.43
5/30/2023,$41101.47,$16248.94,$4016.81,$41190.89,$18949.31,$47172.86,$27252.67
5/9/2023,$26195.03,$33767.60,$45763.73,$44053.25,$20346.01,$16272.78,$46346.38
4/3/2023,$26927.88,$15561.91,$48984.90,$45042.87,$28076.45,$39109.20,$14521.32
2/26/2023,$37987.53,$45705.47,$18903.52,$36699.03,$15791.11,$12188.37,$8919.64
4/1/2023,$711.54,$13107.87,$36120.25,$6809.60,$22415.81,$36445.88,$29293.38
5/2/2023,$19481.32,$33446.20,$6695.97,$47402.79,$18999.60,$9138.53,$8870.92
8/13/2023,$30656.77,$42661.10,$15813.37,$36535.13,$31127.30,$35769.97,$35967.33
12/5/2022,$2376.34,$47311.83,$44956.27,$21186.81,$31815.94,$32175.93,$30496.87
3/11/2023,$41265.37,$28790.40,$32466.96,$49664.44,$22837.46,$38169.35,$24859.05
8/2/2023,$5577.02,$10433.15,$30633.38,$11809.92,$17563.93,$26991.22,$45337.70
6/22/2023,$28174.85,$22969.43,$7307.42,$25207.58,$43192.57,$11719.40,$28066.66
5/20/2023,$22378.24,$39549.54,$29953.90,$16873.74,$18660.88,$13984.79,$6648.27
3/3/2023,$40416.64,$14567.53,$4263.49,$4108.15,$18057.76,$12223.54,$9187.09
6/16/2023,$48209.04,$19209.26,$9173.78,$25865.68,$47130.08,$35331.63,$36247.13
10/29/2022,$20852.68,$40850.27,$14328.67,$43834.33,$7619.84,$21026.55,$15436.85
3/12/2023,$10736.14,$32747.52,$2983.71,$41170.54,$26153.16,$5795.05,$36390.59
8/17/2022,$27528.37,$20694.88,$12532.78,$19589.05,$38147.50,$39342.73,$19537.54
7/30/2023,$43767.46,$25832.67,$37464.93,$45463.67,$31132.49,$10817.81,$14465.18
4/28/2023,$7806.57,$19630.76,$5189.19,$25271.14,$25738.32,$36849.00,$24234.68
8/23/2022,$12677.06,$17492.30,$25324.44,$16847.95,$36093.31,$21544.51,$16356.14
9/22/2022,$48563.29,$35102.90,$48703.68,$34799.24,$34916.22,$44530.46,$47984.61
5/19/2023,$17817.57,$3592.20,$12998.35,$24943.75,$15892.35,$19448.81,$44684.45
6/4/2023,$32487.38,$26164.33,$12750.21,$4052.69,$4822.75,$5333.61,$3310.37
9/10/2022,$40372.46,$42725.26,$18113.84,$25020.25,$14292.50,$9482.30,$39528.42
2/4/2023,$23058.37,$45372.77,$13962.15,$18392.06,$6729.07,$42728.01,$12090.52
11/30/2022,$12613.44,$42547.13,$38899.94,$42664.28,$37906.25,$2959.11,$33656.31
3/28/2023,$8021.19,$30022.29,$2181.32,$23758.38,$22462.15,$6327.51,$33818.49
6/11/2023,$46882.14,$28368.29,$7492.91,$16462.47,$35528.49,$13355.06,$4364.57
4/21/2023,$4649.83,$26181.49,$32315.37,$32.56,$20739.18,$42725.71,$30087.98
3/26/2023,$48856.31,$26771.15,$30092.18,$31261.34,$12601.10,$16037.28,$33599.14
9/7/2022,$24266.36,$37557.57,$1446.99,$11411.57,$47773.61,$30153.83,$5927.15
12/26/2022,$42960.09,$10362.91,$29418.82,$9718.75,$20032.65,$5571.01,$31545.56
4/3/2023,$11959.27,$761.59,$29251.14,$10774.02,$3120.79,$37799.95,$38990.16
5/17/2023,$5571.56,$37402.32,$23657.43,$44464.41,$44239.15,$1869.53,$27643.04
2/3/2023,$6500.12,$4565.76,$26553.26,$31013.93,$47968.60,$38684.59,$12772.35
12/28/2022,$39814.63,$28564.37,$22943.88,$11450.90,$26143.86,$9898.26,$28554.49
5/21/2023,$37158.36,$7420.99,$40229.95,$42089.77,$29649.95,$44985.59,$25484.56
4/16/2023,$23602.97,$16841.24,$24623.85,$31662.74,$34190.29,$8917.73,$2618.88
2/11/2023,$11728.80,$5835.98,$23260.48,$49674.23,$23935.89,$39783.87,$49576.75
2/11/2023,$20178.66,$22992.99,$40990.83,$14273.90,$34699.16,$3860.03,$19127.62
11/21/2022,$22333.58,$3548.48,$33828.70,$5698.33,$10260.98,$28338.06,$33189.16
11/10/2022,$37456.20,$2112.13,$23583.91,$17940.96,$29908.40,$10736.57,$18301.38
2/11/2023,$30705.58,$695.29,$24909.12,$20139.63,$3921.28,$31096.59,$30673.59
12/23/2022,$7337.23,$4071.58,$41583.58,$22695.64,$7527.41,$8594.32,$37123.47
12/29/2022,$18804.76,$25368.79,$45128.21,$40500.78,$11090.83,$5838.48,$9247.89
1/31/2023,$9282.47,$20519.34,$31751.78,$29480.95,$26606.53,$22317.77,$38584.91
5/30/2023,$32103.84,$43231.41,$1883.65,$49285.47,$38716.88,$37947.41,$27259.06
1/4/2023,$19394.77,$32864.77,$34472.02,$24918.47,$8952.15,$31400.74,$3709.51
9/11/2022,$10563.17,$41143.57,$45765.56,$32411.53,$4985.69,$49320.63,$43667.12
12/5/2022,$49527.56,$45524.15,$31780.92,$642.09,$38043.81,$28620.30,$39365.17
10/20/2022,$22135.09,$23112.40,$8427.77,$3206.63,$34512.45,$9150.80,$35355.79
5/12/2023,$15217.38,$28235.09,$26518.55,$11851.61,$37912.32,$31753.17,$40999.95
9/19/2022,$44186.32,$16502.27,$7487.26,$46893.19,$31185.36,$38811.47,$45600.86
2/1/2023,$28969.46,$44148.98,$29415.39,$21540.23,$31800.13,$38857.45,$47283.13
1/11/2023,$27970.26,$47918.45,$47170.47,$36763.45,$24288.87,$34196.34,$48048.04
2/28/2023,$44939.44,$1789.66,$5707.16,$46100.66,$46304.83,$17346.18,$19951.55
3/11/2023,$19349.77,$43490.59,$20967.25,$23477.22,$47603.82,$47286.51,$28686.53
11/22/2022,$16250.26,$15366.81,$42185.88,$9798.73,$3853.86,$43875.88,$16302.64
12/5/2022,$10216.41,$3683.67,$27824.17,$30538.33,$44691.36,$44246.25,$47641.57
12/2/2022,$40631.28,$20675.30,$44517.43,$23818.89,$17414.98,$40624.53,$9097.46
10/10/2022,$22363.99,$45593.54,$3860.01,$28720.45,$9046.72,$36463.28,$45428.31
9/5/2022,$42789.84,$9829.80,$41765.81,$5167.73,$46403.82,$914.24,$37398.90
5/6/2023,$30535.20,$39368.40,$26315.63,$33884.95,$17671.67,$23556.59,$41463.25
2/2/2023,$3693.85,$19267.63,$8443.63,$23233.52,$44229.95,$38724.83,$15263.98
9/10/2022,$9653.76,$47211.59,$40310.35,$25585.47,$6089.67,$23340.78,$14116.25
12/26/2022,$40668.05,$26642.17,$44787.28,$9364.16,$45939.86,$24227.36,$12765.69
2/12/2023,$44569.72,$11799.34,$40439.43,$26511.93,$33503.76,$33746.14,$28505.48
1/14/2023,$8892.04,$12133.26,$42215.30,$15679.85,$15326.11,$16496.39,$10783.53
1/30/2023,$40365.59,$19809.30,$43770.28,$48850.77,$7497.12,$47765.08,$23668.47
12/9/2022,$19027.22,$43065.21,$38455.56,$31151.43,$46300.16,$26275.95,$47433.65
1/18/2023,$31043.78,$41159.76,$12247.60,$32151.77,$23103.90,$28742.15,$43159.69
6/8/2023,$6354.58,$6034.50,$15759.35,$38178.85,$653.99,$18335.86,$16165.63
5/24/2023,$32628.07,$4505.44,$10490.00,$27338.62,$15198.92,$29688.75,$40991.58
4/24/2023,$9401.76,$26797.52,$41128.36,$23756.22,$11762.51,$12153.37,$20313.33
5/6/2023,$47408.38,$40862.35,$19596.30,$29092.49,$4226.75,$46666.82,$18245.09
1/7/2023,$9636.27,$48177.31,$21492.57,$6676.96,$32021.07,$9673.50,$10092.68
11/13/2022,$12278.16,$20617.55,$25901.19,$15623.30,$1623.12,$44569.06,$48540.73
11/9/2022,$17860.98,$42875.28,$49181.47,$12395.30,$24925.01,$21275.56,$43958.12
10/29/2022,$15115.50,$18404.56,$45769.36,$41573.20,$28608.64,$25063.96,$47251.29
6/1/2023,$16883.58,$11200.46,$39649.64,$21579.07,$32479.78,$46425.15,$22340.27
8/28/2022,$23687.55,$46780.46,$8051.72,$34658.25,$49363.51,$14699.82,$19261.46
3/9/2023,$23199.67,$22974.44,$24526.55,$19552.47,$37852.20,$34810.51,$22523.61
5/14/2023,$4690.47,$5309.29,$33082.98,$9483.03,$13361.12,$46978.03,$26048.56
12/29/2022,$31646.18,$497.26,$2645.34,$19482.59,$25277.12,$49667.61,$15268.38
2/17/2023,$7114.94,$12374.88,$24477.75,$42343.31,$31660.44,$42758.43,$44751.34
8/31/2022,$37394.76,$46558.63,$14352.60,$23621.59,$26631.82,$28072.89,$34204.10
2/25/2023,$39866.35,$31584.34,$16463.11,$8736.03,$25892.08,$48270.45,$38404.52
8/29/2022,$49022.14,$11161.30,$13787.81,$49799.23,$29842.52,$12315.95,$11117.54
8/18/2022,$28470.46,$39585.52,$8375.50,$22345.71,$49024.12,$9630.68,$20778.02
12/23/2022,$16651.89,$26788.56,$6137.57,$33136.38,$41913.56,$4859.92,$33628.96
12/29/2022,$43848.26,$39058.28,$43784.33,$30351.15,$17040.32,$24978.33,$10794.86
10/8/2022,$10092.81,$13535.63,$32984.77,$27882.67,$35035.30,$15090.91,$39259.05
6/7/2023,$1141.27,$39654.38,$11336.52,$38045.91,$30235.61,$41811.79,$33913.33
4/8/2023,$20171.11,$6504.45,$48986.28,$34221.35,$42731.79,$28463.55,$5728.43
11/18/2022,$1085.71,$16440.60,$35228.24,$25919.90,$19002.31,$29860.00,$16346.80
4/13/2023,$49232.43,$405.66,$18662.91,$18480.22,$3658.54,$17921.69,$1041.34
12/8/2022,$23384.75,$25158.52,$38885.18,$33702.12,$34543.19,$4623.73,$41922.74
6/3/2023,$19194.63,$47082.45,$19635.61,$35310.28,$14580.72,$37647.51,$7912.80
10/13/2022,$37115.48,$37455.93,$46281.79,$19308.86,$10039.42,$18207.05,$18703.38
12/28/2022,$18532.20,$4229.44,$44337.14,$11626.81,$41756.90,$13848.35,$38623.58
6/19/2023,$46877.82,$45123.64,$8610.31,$10219.23,$24940.12,$33908.77,$13037.52
8/29/2022,$20623.38,$39443.02,$19691.77,$33530.68,$14298.00,$7754.82,$43655.57
